job_link,job_skills
https://www.linkedin.com/jobs/view/customer-service-representative-at-circle-k-3806729680,"Customer service, Cashiering, Retail, Sales, Communication, Teamwork, Problemsolving, High school diploma, Ability to stand for 8 hours, Ability to lift 30 pounds, Ability to bend at the waist with twisting, Ability to grasp and manipulate objects, Ability to climb a ladder"
https://www.linkedin.com/jobs/view/property-coordinator-iii-coordinator-iii-at-city-of-portland-3792641808,"Real Estate Management, Property Management, Acquisition, Disposition, Leasing, Easements, Due Diligence, Budgeting, Negotiation, Drafting, Legal Documents, Reports, Leases, Amendments, Permits, Purchase Agreements, Sale Agreements, Intergovernmental Agreements, Memorandums of Understanding, Ordinances, Project Management, Program Management, Stakeholder Relationships, AntiRacism, Equity, Transparency, Communication, Collaboration, CrossCultural Communication, Writing, Reporting, Problem Solving, Policy Development, Strategy Development"
https://www.linkedin.com/jobs/view/physician-hematology-oncology-at-practicelink-3797193672,"Oncology, Hematology, Chemotherapy, Radiation treatments, Immunotherapy, Palliative care, Medical records, Quality assurance, Utilization review, Quality improvement projects, Patient education, Community outreach, Tumor boards, Interdisciplinary teamwork, Medical oncology, Board certification, State medical license, M.D./D.O."
https://www.linkedin.com/jobs/view/line-cook-at-texas-roadhouse-3742055084,"Teamwork, Positive attitude, Willingness to learn, Flexibility, Time management, Attention to detail, Cleanliness, Sanitation, Recipe execution, Plating, Station management, Opportunity for growth, Health and wellness benefits, Equal opportunity employer, Antidiscrimination policy, Diversity and inclusion"
https://www.linkedin.com/jobs/view/sales-consultant-monterey-at-gallin-associates-3771481664,"Sales, Consultation, Home improvement, Product design, Customer relationship management, Communication, Scheduling, Time management, Problemsolving, Physical strength, Driver's license, Windows, Word Processing, Communication, Public speaking, Team Collaboration, Technical writing"
https://www.linkedin.com/jobs/view/full-time-fulfillment-team-lead-day-at-lowe-s-companies-inc-3807077073,"Basic arithmetic, Customer service, Invoicing, Retail technology, Product fulfillment, Supervisory experience, Physical ability, Sales licensure or registration, Prolonged standing, Sitting, Lifting"
https://uk.linkedin.com/jobs/view/lecturer-in-animal-care-at-bath-college-3804705745,"Animal Care, Teaching, Communication, BTEC, City and Guilds, Pastoral Care, Employer Engagement"
https://www.linkedin.com/jobs/view/digital-print-operator-2-at-r-r-donneley-3799866819,"Inkjet, Laser, Xerox, Offset, RIP, Print Queue, Image Quality, Printing Equipment, Duplicating Printers, Print Jobs, Printing, Adjustments, Production Logs"
https://www.linkedin.com/jobs/view/registered-nurse-care-manager-at-somatus-at-health-ecareers-3787594172,"Nursing, Case management, Care management, Registered Nurse license, Dialysis interventions, Patient selfmanagement, Patient education, MS Office, Electronic medical records, Community outreach, Medical Management, Dialysis Interventions monitoring and coordination"
https://www.linkedin.com/jobs/view/principal-hardware-engineer-with-security-clearance-at-clearancejobs-3800153745,"Radar, Communications, EW/RF convergence, RFdigital interfaces, FPGAs, SoftwareDefined Radios, Embedded processors, Xilinx programmable logic, RTL design, Implementation, Validation, System integration, Highspeed digital FPGA design, MPSoCs, VITA 49.2 standard, Radar waveforms, Beamforming, Signal processing, Technical leadership, Project planning, Design, Analysis, Development, Testing, Fielding, Algorithms, Systems engineering, Test & evaluation, Technical proficiency, Interpersonal skills, Communication skills, Peerleadership skills, Selfmotivated, Detail oriented, Strong written and verbal communication skills, Budget management, Schedule management, Milestone tracking, Firmware development, Xilinx FPGAs, VITA 49.2 data capture, Radar waveform timing, Beamforming, Transmit, Receive, Signal processing, Bachelor's degree, Master's degree, PhD, Applicable experience, US Citizenship, Active Secret security clearance, Eligible to obtain Top Secret, Algorithm optimization, Real time systems, Radar, Remote sensing, Domain expertise, Electronic Warfare, Antenna Apertures, Sensor Resource Management, Sea/Air/Space, LargeScale Platform Test Systems, Cyber Physical Systems, Open System Architectures, Electrical Engineering, Applied Mathematics, Physics"
https://www.linkedin.com/jobs/view/manager-visual-inspection-at-the-job-network-3801667009,"GMP, USP, OSHA, EPA, DEA, Visual inspection, Lean Six Sigma, Statistical tools, DMAIC, Quality, Manufacturing, Engineering, FDA, ISO, Science, Management, Communication, Team leadership, Crossfunctional collaboration, Regulatory compliance, Facility startup, Operations, Pharmaceutical packaging, Aseptic filling, Equipment qualification, Veeva, Process validation, Deviation management, Change management, Pharmaceutical industry, Medical devices, Biotech, Healthcare, Quality assurance, Product development"
https://www.linkedin.com/jobs/view/beauty-advisor-at-ulta-beauty-3801662502,"Customer service, Sales, Troubleshooting, Teamwork, Merchandising, Inventory management, Product knowledge, Communication, High school diploma, 1 year of relevant work experience"
https://www.linkedin.com/jobs/view/lawn-specialist-aerator-at-trugreen-3770825328,"English fluency, Physical location in the United States, Lawn care, Tree and shrub care, Aeration, Warehousing, Customer service, Sales, Lawn applications, Product recommendations, Report writing, Vehicle inspection, Problem diagnosis, Communication, Teamwork, Diversity, Inclusion, Equal Opportunity, Affirmative Action, Disability accommodations"
https://www.linkedin.com/jobs/view/adult-psychiatrist-28-hours-week-at-health-ecareers-3788039061,"Adult Psychiatrist, Electronic Medical Record System, Physician Health & Wellness Program, Physician Leadership, Shareholder Track, Medical License, Flexible Schedules, Malpractice Insurance, CA Medical License"
https://www.linkedin.com/jobs/view/heavy-equipment-mechanic-at-ceg-3770707846,"Field Technician, Construction technology, Trimble, Heavy equipment, Machine guidance systems, Electrical repairs, Software configuration, GPS components, Hydraulic valves, Trimble survey gear, Troubleshooting, Repair, Maintenance, Hydraulic systems, Electrical systems, CAT, John Deere, Volvo, Bobcat, Doosan, Machine calibration, Service reports, Customer service, Communication skills, Written skills, Cando attitude, Adaptability, Fastpaced environment, Overtime, Health insurance, Dental insurance, Life insurance, Disability insurance, Paid time off, Paid holidays, 401(k) Retirement Plan, Training, Career growth opportunities"
https://uk.linkedin.com/jobs/view/senior-orbital-analyst-in-london-uk-at-energy-jobline-3794216767,"Orbital Analysis, Data Refinement, Orbit Determination, Satellite Behavior Analysis, Advanced Data Analysis, Software Engineering, Automation, Analytical Tools Improvement, Space Situational Awareness (SSA)"
https://www.linkedin.com/jobs/view/nurse-practitioner-or-physician-assistant-walk-in-care-penobscot-community-health-center-in-bangor-at-practicelink-3757519024,"Walkincare, Family medicine, Xray, Pharmacy, Behavioral health, Recovery treatment, Medication assisted treatment, Suturing, Incision, Drainage of abscesses, Removal of soft tissue foreign bodies, Closed reduction of simple fractures and dislocations, Splinting, EMR, EHR, HIPAA, Patient care, Medical terminology, Clinical documentation, Excellent communication skills, Strong teamwork skills, Ability to work independently, Ability to handle a highvolume workload, Ability to meet deadlines, Ability to work under pressure, Ability to work in a fastpaced environment, Ability to work in a team environment, Ability to work independently, Ability to meet deadlines, Ability to work under pressure, Ability to work in a fastpaced environment"
https://www.linkedin.com/jobs/view/restaurant-manager-at-saltgrass-steak-house-3799371951,"Restaurant management, Front of house knowledge, Financial aspects, Interpersonal skills, Conflict resolution, Work ethic"
https://www.linkedin.com/jobs/view/state-and-local-tax-financial-services-manager-at-pwc-3733780822,"State and Local Tax, Accounting, Taxation, CPA, Bachelor's Degree, Master's Degree, Partnership tax compliance, Public accounting practices, Production of tax returns, Tax controversy, Tax structuring, Preparation of partnership tax forms, FAS 109, FIN 48, Building solid relationships, Communicating with clients, Delivering clear requests for information, Proactively seeking guidance, Providing guidance to lessexperienced staff"
https://www.linkedin.com/jobs/view/hourly-shift-supervisor-at-raising-cane-s-chicken-fingers-3803481348,"Restaurant Management, Cash Handling, Policy Enforcement, Shift Management, Customer Service, Crewmember Recognition, Employee Authorizations, Cleanliness Maintenance, Facility Maintenance, DetailOrientation, Organization, Multitasking, SelfMotivation, Flexibility, Energy, Communication, Teamwork, ProblemSolving, GoalSetting, Execution, Planning, Staffing, Scheduling, People Management, Cost Management, Microsoft Office Suite, Learning Adaptability, Shift Work, Travel, Training Compliance, Restaurant or Retail Management Experience, High School Diploma or Equivalent, College Degree (Preferred)"
https://www.linkedin.com/jobs/view/senior-business-development-consultant-independent-reference-lab-at-cardinal-health-3780791321,"Business Development, Sales, Account Management, Relationship Management, Communication, Problem Solving, Critical Thinking, Entrepreneurial Mindset, Executive Presence, Industry Knowledge, Product Knowledge, Service Excellence, Process Improvement, Data Analysis, Analytics, Distribution, Kitting, Healthcare Industry, NonAcute, Laboratory, Bachelor's Degree, Sales Experience, Business Development Experience"
https://www.linkedin.com/jobs/view/safety-manager-at-mccormick-company-3805525030,"Safety, Environmental Management, Business, OSHA, EPA, Safety Management System, Manufacturing, Workers Compensation, Communication, Diplomacy, Leadership, Crossfunctional Leadership, Teamwork, Presentation, Motivational Speaking, Training Design, Strategic Leadership, Project Management"
https://www.linkedin.com/jobs/view/sr-financial-analyst-commercial-finance-at-mccain-foods-3786598791,"Financial Analysis, Data Analytics, Commercial Finance, Process Improvement, Standardization, Budgeting, Planning, Forecasting, Pricing, Reporting, Business Intelligence, Financial Modeling, ROI analysis, SAP, ERP, Advanced Excel, Power BI, Communication skills, Collaboration skills, Influencing skills, Leadership skills, Problemsolving skills, Business acumen, Innovation, Stagegate business case development, Product launches, Customer pricing requirements, New product development, Sales and Marketing support, Demand forecasting, Marketing expenditures, Investment profitability analysis, Bachelor's degree in Finance or Accounting, CPA or MBA, 3+ years of progressive experience, Strong financial skills, Analytical skills"
https://www.linkedin.com/jobs/view/registered-nurse-rn-emergency-department-ed-full-time-nights-at-texas-health-resources-at-health-ecareers-3795553109,"RN, Emergency Department, Nursing, Diploma Nurse, Associate degree, BSN, Clinical nurse, RN residency program, RN Nurse Practice Act, Electronic health record, Process improvement, 401k, PTO, Medical, Dental, Paid Parental Leave, Flex spending, Tuition reimbursement, Student loan repayment programs, Nursing education, Nursing research, Nursing practice, Magnet® status, Joint Commission certifications, Baby Friendly designated facility, Resume"
https://www.linkedin.com/jobs/view/salaried-manager-at-mcdonald-s-3685777574,"Teamwork, Leadership, Customer Service, Food Safety, Inventory Management, Training, Scheduling, Problem Solving, Decision Making, Communication, Time Management, Attention to Detail, Flexibility, Passion, Dedication, Fun, Work Ethic"
https://www.linkedin.com/jobs/view/registered-nurse-rn-icu-medical-at-adventhealth-at-health-ecareers-3791498097,"Nursing, Assessment, Planning, Implementation, Evaluation, Policies, Procedures, Discharge planning, Patient education, Competency testing, BLS, RN License, Healthcare"
https://www.linkedin.com/jobs/view/sr-financial-analyst-at-city-of-corpus-christi-water-utilities-679243469,"Financial Analysis, Financial Modeling, Cost of Service Analysis, Rate Design, Utility Rate Analysis, Budgeting, Forecasting, Statistical Analysis, Water Utilities, Wastewater Utility, Operating Budgets"
https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3782654734,"Retail experience, Cash handling, Cashier operations, Inventory management, Merchandising, Customer service, Communication skills, Interpersonal skills, Problemsolving skills, Attention to detail, Leadership, Safety and security, Compliance with labor laws and company policies, Physical stamina, Ability to lift heavy objects, Driving"
https://www.linkedin.com/jobs/view/data-analytics-consultant-at-inspire11-3797088499,"Data Analytics, Consulting, SQL, Tableau, Power BI, Data Visualization, Data Mining, Data Warehousing, Business Intelligence, Agile Methodology, Stakeholder Interviews, Data Profiling, Process Mapping, Data Analysis, Data Interpretation, Trend Analysis, Performance Analysis, Data Visualization, Communication Skills, Collaboration Skills, ProblemSolving Skills, Critical Thinking Skills, Attention to Detail, Ability to work in a Fastpaced Environment, Ability to work independently and as part of a team, Ability to manage multiple projects simultaneously, Ability to handle confidential information"
https://www.linkedin.com/jobs/view/software-engineering-intern-at-intuitive-3786532722,"Software Engineering, Continuous Integration, Build and Release Processes, Automation, Feature Tracking, Bug Tracking, Release Management, Documentation, CI/CD Projects, Development Environment Automation, Developer Productivity, Release Cycle Times, Software Quality, HW/SW Troubleshooting, Robotic System Integration, Linux, Ansible, Git, Docker, Bazel, Jenkins, Elasticsearch, CI/CD Systems, Embedded Systems, Electromechanical Systems, Medical Devices, Python, Java, Groovy, C/C++, Communication Skills, Analytical Skills"
https://www.linkedin.com/jobs/view/account-executive-at-dl1961-3805091165,"Sales Support, Prospecting, Sales, Distributor relationship management, Communication, Operations, Production, Merchandising, Design, Planning, Retail math, Analytical skills, Interpersonal skills, Communication skills, NuOrder, Bachelor's Degree, Junior Account Executive, Specialty/Majors experience, Sales knowledge, Operations knowledge, Logistics knowledge, Global direct sales channel network, Proficiency with Retail Math, Proficiency with NuOrder, Strong Interpersonal and Communication skills"
https://www.linkedin.com/jobs/view/global-operations-associate-at-flexport-3789092448,"Logistics, Freight Forwarding, Supply Chain Management, Ocean Carrier Operations, Consulting, Client Management, Problem Solving, Communication (Verbal and Written), Teamwork, Standardization, Best Practices, BA/BS Degree, English Fluency, Time Management, Attention to Detail, Strong Work Ethic, Data Analysis, KPI Tracking, SOP Compliance, QBR and MBR Presentations, Flexport Academy, Diversity and Inclusion, Equal Opportunity Employment"
https://www.linkedin.com/jobs/view/rn-s-lpn-s-at-king-bruwaert-house-3805273288,"Nursing, Medication management, IDPH, Federal regulations, Local standards and guidelines"
https://www.linkedin.com/jobs/view/field-service-technician-b-at-hitachi-energy-3787572356,"Troubleshooting, Installation, Commissioning, Maintenance, Repairs, Upgrades, Retrofits, EndofLife Services, Replacements, Electrical Drawings, Mechanical Drawings, Instruction Manuals, Technical Manuals, Bushing Connections, Lead Clearance, Tapping, Crimping, Taping, Contoured Joints, Vacuum Oil Processors (VOPs), Oil Handling Equipment, Transformer Theory, Current Transformers, Bushings, Associate's Degree, 2 Years of Experience, High School Diploma, 5 Years of Experience, Technical Training, Vocational Training, Apprenticeship Training, Domestic Travel, 85% Travel"
https://www.linkedin.com/jobs/view/foremans-assistant-at-aerotek-3805232142,"Construction, Building and Construction, Mechanical, Engineering and Technology, Design, Mathematics, Equipment Selection, Operation and Control, Equipment Maintenance, Operation Monitoring, Repairing, Static Strength, Trunk Strength, Explosive Strength, Manual Dexterity, Multilimb Coordination, General Laborer, Mechanical Inclined, Power Tools, Hand tool, Power tool, Carpentry, Concrete, Concrete workers, Concrete finishers, Construction Laborers, Pouring Concrete, Mechanical skills and aptitude, 1+ years recent construction experience"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-advantis-medical-staffing-3795598144,"Ultrasound Technology, Allied Health, 12hour shifts, 36 hours per week, Travel Job, Weekly Pay, Holiday Pay, Guaranteed Hours, 401k Retirement Plan, Referral Bonus, Employee Assistance Programs, Medical Benefits, Dental Benefits, Vision Benefits"
https://uk.linkedin.com/jobs/view/transport-administrator-at-prime-appointments-3797847640,"Transport Administration, Logistics, Distribution, Supply Chain, Communication Skills, Microsoft Office, InHouse Systems, Attention to Detail, Scanning, Invoicing, Dispatching, Courier Management, Carrier Management"
https://www.linkedin.com/jobs/view/part-time-assistant-manager-at-universidade-de-mogi-das-cruzes-3747486279,"Assistant Manager, Management, Training, Communication, Customer Service, Conflict Resolution, Team Leadership, High School Diploma/GED, Basic Food Handling Training, Safe Alcohol Service Training, English Proficiency, Teamwork, Time Management, Organizational Skills, Physical Stamina, Lifting, Standing, Walking, Reasonable Accommodations for Disabilities"
https://www.linkedin.com/jobs/view/accounting-manager-at-robert-half-3795151993,"Accounting, Job Costing, Construction Accounting, QuickBooks, Financial Reporting, Job Cost Analysis, Profitability Analysis, Budgeting, Bachelor's Degree in Accounting, 5+ Years of Cost Accounting or Construction Experience"
https://www.linkedin.com/jobs/view/chiropractor-alpharetta-ga-at-the-joint-chiropractic-3787728638,"Chiropractic care, Xray analysis, Musculoskeletal system, Patient education, Doctorpatient relationships, Medical history taking, Patient records management, Sales, Bachelor's degree, Doctor of Chiropractic degree, NCBE Parts I II III and IV passing scores, NBCE SPEC exam passing score, Valid DC license, Malpractice insurance eligibility"
https://www.linkedin.com/jobs/view/certified-industrial-hygienist-at-latitude-inc-3794991647,"Industrial Hygienist, Microsoft Office Suite (Word Excel PowerPoint), Public Trust Security Clearance, Bachelor's Degree, Occupational Safety and Health Administration (OSHA), Occupational Safety and Health Standards, Data Collection and Analysis, Report Writing, Training and Education, Investigations, Government Experience, Safety Procedures"
https://www.linkedin.com/jobs/view/lead-installer-at-the-brothers-that-just-do-gutters-3796455726,"Gutter Installation, Gutter Repair, Gutter Maintenance, Seamless Gutters, Gutter Guards, Specialty Gutters, Building, Construction, Leadership, Communication Skills, Budgeting, Production, Customer Service, Work Ethic, Passion for Gutters, Valid Driver's License, Career Path, PerformanceBased Company, Defined Career Paths, Comfortable Work Environment"
https://www.linkedin.com/jobs/view/hr-business-partner-ii-at-costar-group-3761762769,"Bachelor's degree, HR experience, Data analysis, Critical thinking, Problemsolving, Presentation skills, Communication skills, Proficiency in Excel and Office suite, Knowledge of employment law, Workday HRIS platform experience, Ability to work in a fastpaced environment, Time management, Attention to detail, Followthrough, Clientservice focus, Relationshipbuilding, Collaboration, Innovation"
https://www.linkedin.com/jobs/view/site-security-officer-at-stanley-black-decker-inc-3788419727,"Site Security, Security & Safety Services, CTPAT Champion, CCTV Monitoring, Security Systems Monitoring, Fire Suppression Systems Monitoring, CPR / AED / First Aid Training, Strong Leadership Skills, Effective Oral and Written Communication, Issue Resolution, Negotiation, Motivating Others, Collaborative Team Player, Obstacle Handling, ProblemSolving, Criminal Background Check, Motor Vehicle Record Check, Drug Screen, CPR / AED / First Aid Training, Microsoft Office Suite (Word Excel Power Point Outlook), Physical Fitness, Proficiency in Martial Arts/ Defensive Skills, High School Degree or higher, 2+ Years Security/Law Enforcement Experience, 2nd Shift role  3 PM to 11 PM, CTPAT and/or Regulatory Compliance experience"
https://www.linkedin.com/jobs/view/superintendent-100k-160k-at-cybercoders-3624737875,"Civil Construction, Commercial Construction, Project Management, Budgeting, Supervision, Building Regulations, Safety Protocols, Communication Skills, Organizational Skills, ProblemSolving Skills"
https://www.linkedin.com/jobs/view/kimpton-brice-restaurant-supervisor-at-hei-hotels-resorts-3792184119,"Customer service, Quality service, Adherence to standards and procedures, Bank management, Communication, Food and beverage service, Liquor laws and regulations, Menu planning, POS systems, Weightlifting and moving, Verbal and written communication, Hotel experience, High School Diploma or equivalent"
https://www.linkedin.com/jobs/view/supervisory-compliance-officer-at-usajobs-3802696385,"Regulatory Compliance, Quality Management, Project Management, Troubleshooting, Negotiation, Risk Assessment, Communication, Leadership, Supervision, Time Management, Problem Solving, Decision Making, Policy Development, Legal Guidance, Regulatory Development, Resource Allocation, Budgeting, Networking, Team Building, Public Trust Positions, Background Investigation, Selectee, Federal Forms, Verification, Confidential Financial Disclosure Report, SF50, TimeinGrade, Veterans Employment Opportunities Act of 1998, Reasonable Accommodations, Reference Checking, Telework, Exclusion from Bargaining Unit"
https://www.linkedin.com/jobs/view/energy-efficiency-consultant-large-c-i-hybrid-at-eversource-energy-3796438694,"Energy Efficiency, Sustainability, Innovation, Energysaving projects, Energy cost reduction, Customer engagement, Energysaving solutions, Energy efficiency contractors, Engineers, Regulatory compliance, Sales, Energy simulation modeling, Energy efficiency measures, Energy efficient strategies, Energy efficient systems, Engineering analysis, Calculations, Implementation strategy, Financial principals, PC desktop applications, Microsoft Word, Microsoft Excel, Engineering, Environmental, Sustainability, Energy, Customer service, Written communication, Presentations, Certified Energy Manager (CEM), Professional Engineer (PE), HVAC systems, Chillers, Boilers, Heat pumps, Demand control ventilation, Energy management systems, Air compressors"
https://www.linkedin.com/jobs/view/communications-specialist-administrator-at-intouch-med-supply-3749839821,"Microsoft Office, Gmail, Calendar Management, Adobe Acrobat, Verbal communication, Written communication, Attention to detail, Accuracy, Office administration, Appointment scheduling, Meeting scheduling, Visitor management, Package receiving, Mail delivery, Special project assistance, Event assistance, High school diploma, College degree (preferred), 6 months office experience, Competitive hourly wages, Overtime opportunities, Medical dental and vision insurance, Paid time off, Holidays, 401k with company match, Profit sharing, Catered lunches on Fridays, Career advancement opportunities"
https://www.linkedin.com/jobs/view/nurse-manager-emergency-department-uf-health-leesburg-hospital-at-uf-health-central-florida-3799351914,"Leadership, Communication, ProblemSolving, Teamwork, Management, English, Medical Terminology, Nursing License, ACLS and BLS Certification, Education in Nursing"
https://au.linkedin.com/jobs/view/senior-case-manager-at-queensland-corrective-services-3803877159,"Case management, Risk assessment, Supervision, Reintegration, Rehabilitation, Collaboration, Cultural awareness, Diversity, Communication, Professionalism, Teamwork, Decisionmaking, Problemsolving, Leadership, Vision, Results, Accountability, Degree in human services or criminology, Law, Justice, Humanities, Psychology, Social sciences, Social welfare, Health, Education, Business, Aboriginal and Torres Strait Islander studies, Professional development, Training, Business travel, C class license"
https://www.linkedin.com/jobs/view/geisinger-seeking-hospitalists-in-scranton-pa-at-practicelink-3757507904,"Medicine, Internal Medicine, Epic Systems, EHR, Patient Care, SystemsBased Practice, Professional Etiquette, Diagnosis, Treatment, Interviewing, Medical Histories, Patient Records, Doctor of Medicine, Doctor of Osteopathic Medicine, Medical License, Certification"
https://www.linkedin.com/jobs/view/olathe-managerial-economics-tutor-at-varsity-tutors-a-nerdy-company-3796507357,"Managerial Economics, Communication Skills, Approachable Personality, Lesson Personalization, 1on1 Online Tutoring, Small Group Classes, Large Live Classes, Instant Tutoring, AI, Learning Science, Online Platform, Live Learning Platform, Adaptive Assessments, Invoice"
https://www.linkedin.com/jobs/view/service-manager-home-services-at-arrow-exterminators-3801517093,"pest control services, revenue management, sales management, profit management, human resource management, training and development, compliance management, customer service, team management, safety compliance, customer complaints resolution, budgeting, profit tracking, production goal management, sales goal management, pricing and sales adherence, accounts receivable management, accounts payable management, cash management, expense report management, warranty claims management, payroll management, HR activities management, staffing, performance management, inspection procedures, treatment procedures, materials management, sales procedures, fleet management, equipment management, inventory management, truck inspections, vehicle maintenance recording, cleanliness management, cosmetics management, customer account troubleshooting, afterhours calls management, weekend calls management, service employee management, H.E collaboration, leadership, communication, conflict resolution, internal applications and software (Paycom PestPac Applicant Pro Outlook Word Excel Power Point web portals), sales achievement, multitasking, organization, math skills, regulatory agencyrequired licensing/certification exams passing, 40hour work week commitment, afterhours accessibility, driving license, company driving standards compliance, high school degree or equivalency, college degree (preferred), mobility, lifting up to 50lbs, automatic vehicle driving, working with wild animals, indoor and outdoor work, weather conditions exposure, vegetation exposure, dust exposure, dirt exposure, insects and animal remains exposure, cramped spaces work"
https://www.linkedin.com/jobs/view/production-supervisor-at-aerotek-3807946827,"Production Supervisor, Microsoft Excel, QuickBooks, ERP system, Clerical work, Documentation, Manufacturing experience, Computer usage"
https://uk.linkedin.com/jobs/view/chefs-of-all-levels-leisure-nottingham-at-blue-arrow-3792954855,"Cooking, Kitchen Equipment, Food Safety, HACCP, Food Production, Hazard Analysis, Communication, Customer Service, Attention to Detail, Teamwork, Organizational Skills, Time Management, Flexibility, Health and Safety, Hygiene"
https://www.linkedin.com/jobs/view/nurse-practitioner-prn-hra-at-northeast-healthcare-recruitment-inc-3805764143,"Nurse Practitioner, Health Risk Assessments ( HRAs ), BMI measurement, Pharmacological therapy review, Physical examination, Patient education and counseling, EMR system, Active Nurse Practitioner state license, Active Nurse Practitioner Board Certification, Valid state driver license, Automobile insurance, Knowledge of clinical standards of care, Background and credentialing screen clearance"
https://www.linkedin.com/jobs/view/cad-designer-project-administrator-at-akkodis-3800592652,"CAD, AutoCAD, SolidWorks, Project Coordination, Food Manufacturing Industry, Proficiency in CAD Software, American Design Drafting Association (ADAA) Certification, Project Administrator, Bachelor's degree or Diploma in Engineering Architecture or related field, 5+ years of experience as a CAD Designer and Project Coordinator, Worked on at least 3 medium to large industrial/manufacturing/factory projects, Food processing filling and packaging equipment, Industrial services equipment"
https://ca.linkedin.com/jobs/view/financial-advisor-for-top-brokerage-firm-in-canada-at-ia-financial-group-lanaudiere-3798894793,"Investment Solutions, Financial Planning, Financial Plans, Accuracy, Finance, Investment Business, Interpersonal Skills"
https://www.linkedin.com/jobs/view/volunteer-georgia-region-duty-officer-dispatcher-decatur-county-at-volunteermatch-3803973597,"Event triggers, Disaster response, Technical guidance, Training, Resource management, Disaster Health Services, Disaster Mental Health, Disaster Spiritual Care, RC Respond database, Incident reporting, Team meetings, COVID19 protocols, Volunteerism, Disaster relief, DAT response, Home fires, Hurricanes"
https://www.linkedin.com/jobs/view/patient-service-representative-for-texas-orthopaedic-and-sports-medicine-clinic-at-baptist-health-system-3797836828,"Medical office skills, Charge entry, Patient balance processing, Patient portal enrollment, Healthcare management, Administration, Medical office experience, High school diploma/GED, 2 years of medical office experience, Medical office certifications"
https://www.linkedin.com/jobs/view/supervisor-at-doherty-enterprises-3800321183,"Communication, Guest Service, Time Management, Problem Solving, Delegation, Teamwork, Leadership, Stree Tolerance, Adaptability, Fastpaced Environment"
https://www.linkedin.com/jobs/view/senior-engineer-sre-remote-at-geico-3803531674,"Linux, Windows, Web Servers, Application Servers, Apache, JBoss EAP, WildFly, Apache Tomcat, IIS, DotNet, WebSphere, Python, PowerShell, Linux Shell, Ansible, Puppet, SQL, Java, dotNet, Terraform, Kubernetes, IBM MQ, ActiveMQ, Apache Kafka, DevOps, Cloud concepts, Azure DevOps framework, Enterprise Cloud platforms, Enterprise data center technologies, Storage platforms, Networks, Security infrastructure, Active Directory, Windows Authentication, SAML, OAuth, Managed cloud vendor, GEICO, DNS, Subnet masking, Firewall, DynaTrace, Sentry, Splunk, Grafana, Loki, Microsoft ADO, Sharepoint, PowerBI, Helix, Confluence, Software architecture, System design, Data analytics, Data visualization, Azure, AWS, Hybrid data center, Opensource frameworks, Computer Science, Information Systems"
https://uk.linkedin.com/jobs/view/key-account-manager-new-cardio-north-at-boston-scientific-3676958207,"Sales skills, Negotiation skills, Strategic thinking, Collaborative approach, Customerfocused mindset, Contract negotiation, Customer needs analysis, Market analysis, Pricing strategy, Reimbursement trends, Industry knowledge, Competitor analysis, Contracts followup, Medical devices industry, Problemsolving, Imagination, Determination"
https://www.linkedin.com/jobs/view/maintenance-supervisor-3151041-at-metro-associates-3803528493,"Maintenance Supervision, Daily Planning and Coordination, Quality Assurance, Safety, Preventative Maintenance (PM) Programs, Electrical, Electronics, Controls Programming, Mechanical Systems, Troubleshooting, Continuous Improvement, Team Collaboration, Inspections, Compliance, Manufacturing, Food Processing, Communication, Leadership, Safety Protocols, Regulatory Compliance, Quality Standards"
https://www.linkedin.com/jobs/view/skilled-laborer-construction-at-j-cumby-construction-3801465111,"Pneumatic tools, Electrical tools, Concrete vibrators, Compactors, Concrete saws, Cutoff saws, Jackhammers, Handoperated trenchers, Digging, Spreading, Leveling, Lifting, Transporting, Managing, Building materials, Tools, Supplies, Cleaning, Equipment, Work areas, Concrete, Asphalt, Gravel, Verbal instructions, Medical insurance, Dental insurance, Vision insurance, Critical illness coverage, Shortterm disability insurance, Longterm disability insurance, Accident insurance, Voluntary life insurance, 401(k) retirement plan, Paid holidays, Paid vacation, Equal Opportunity (EOE), Affirmative Action (AA), DrugFree Workplace, EVerify"
https://www.linkedin.com/jobs/view/volunteer-gentiva-hospice-you-belong-here-at-volunteermatch-3804200040,"Volunteering, Hospice care, Compassion, Communication, Empathy, Active listening, Emotional support, Companionship, Patience, Flexibility, Adaptability, Team spirit, Problemsolving, Conflict resolution, Cultural awareness"
